shot_list,tvad_name
"[(1, 6), (7, 22), (23, 28), (29, 44), (45, 49), (50, 61), (62, 85), (86, 93), (94, 102), (103, 110), (111, 118), (119, 126), (127, 143), (144, 165), (166, 190), (191, 194)]",friends_s03e05_seg02_clip_13
"[(1, 3), (4, 8), (9, 14), (15, 16), (17, 25), (26, 28), (29, 49), (50, 58), (59, 71), (72, 78), (79, 86), (87, 88), (89, 100), (101, 120), (121, 136), (137, 164), (165, 174), (175, 182)]",friends_s03e05_seg02_clip_14
"[(1, 2), (3, 29), (30, 41), (42, 44), (45, 84), (85, 90), (91, 123), (124, 127), (128, 131), (132, 139), (140, 151), (152, 155), (156, 182)]",friends_s03e06_seg02_clip_01
"[(1, 2), (3, 13), (14, 16), (17, 41), (42, 67), (68, 72), (73, 84), (85, 93), (94, 123), (124, 139), (140, 144), (145, 147), (148, 152), (153, 158), (159, 161), (162, 179), (180, 182)]",friends_s03e06_seg02_clip_02
"[(1, 12), (13, 29), (30, 47), (48, 57), (58, 70), (71, 80), (81, 101), (102, 114), (115, 117), (118, 125), (126, 152), (153, 162), (163, 175), (176, 179)]",friends_s03e06_seg02_clip_03
"[(1, 4), (5, 15), (16, 21), (22, 29), (30, 36), (37, 45), (46, 64), (65, 72), (73, 76), (77, 83), (84, 94), (95, 98), (99, 109), (110, 113), (114, 117), (118, 127), (128, 140), (141, 151), (152, 168), (169, 177), (178, 183), (184, 185)]",friends_s03e06_seg02_clip_04
"[(1, 6), (7, 34), (35, 41), (42, 55), (56, 72), (73, 94), (95, 105), (106, 111), (112, 116), (117, 132), (133, 147), (148, 153), (154, 160), (161, 166), (167, 179)]",friends_s03e06_seg02_clip_05
"[(1, 22), (23, 31), (32, 37), (38, 61), (62, 78), (79, 95), (96, 100), (101, 114), (115, 119), (120, 134), (135, 148), (149, 159), (160, 164), (165, 171), (172, 176)]",friends_s03e07_seg02_clip_05
"[(1, 2), (3, 22), (23, 53), (54, 60), (61, 69), (70, 103), (104, 120), (121, 131), (132, 136), (137, 140), (141, 145), (146, 165), (166, 183), (184, 188), (189, 192), (193, 194)]",friends_s03e07_seg02_clip_06
"[(1, 2), (3, 7), (8, 11), (12, 15), (16, 28), (29, 72), (73, 101), (102, 125), (126, 132), (133, 137), (138, 168), (169, 170)]",friends_s03e07_seg02_clip_07
"[(1, 6), (7, 25), (26, 38), (39, 53), (54, 57), (58, 66), (67, 73), (74, 81), (82, 99), (100, 106), (107, 110), (111, 122), (123, 138), (139, 142), (143, 158), (159, 169), (170, 176), (177, 191)]",friends_s03e07_seg02_clip_08
"[(1, 18), (19, 25), (26, 31), (32, 56), (57, 70), (71, 77), (78, 86), (87, 97), (98, 103), (104, 118), (119, 136), (137, 144), (145, 153), (154, 162), (163, 173), (174, 176)]",friends_s03e07_seg02_clip_09
"[(1, 4), (5, 39), (40, 64), (65, 73), (74, 79), (80, 115), (116, 126), (127, 132), (133, 139), (140, 149), (150, 174), (175, 180), (181, 182)]",friends_s03e07_seg02_clip_10
"[(1, 79), (80, 84), (85, 96), (97, 117), (118, 127), (128, 133), (134, 177), (178, 182)]",friends_s03e07_seg02_clip_11
"[(1, 27), (28, 39), (40, 50), (51, 62), (63, 71), (72, 75), (76, 80), (81, 126), (127, 135), (136, 139), (140, 144), (145, 153), (154, 158), (159, 161), (162, 167), (168, 176), (177, 185), (186, 188)]",friends_s03e07_seg02_clip_12
"[(1, 8), (9, 25), (26, 33), (34, 41), (42, 52), (53, 67), (68, 72), (73, 76), (77, 86), (87, 93), (94, 105), (106, 130), (131, 134), (135, 142), (143, 166), (167, 173)]",friends_s03e07_seg02_clip_13
"[(1, 3), (4, 28), (29, 43), (44, 63), (64, 76), (77, 81), (82, 95), (96, 98), (99, 102), (103, 110), (111, 126), (127, 130), (131, 144), (145, 156), (157, 161), (162, 171), (172, 191)]",friends_s03e07_seg02_clip_14
"[(1, 12), (13, 19), (20, 58), (59, 64), (65, 77), (78, 89), (90, 101), (102, 110), (111, 131), (132, 150), (151, 162), (163, 170), (171, 176)]",friends_s03e07_seg02_clip_15
"[(1, 2), (3, 6), (7, 27), (28, 35), (36, 61), (62, 78), (79, 83), (84, 89), (90, 94), (95, 118), (119, 127), (128, 140), (141, 153), (154, 158), (159, 179)]",friends_s03e07_seg02_clip_16
"[(1, 2), (3, 8), (9, 14), (15, 30), (31, 35), (36, 46), (47, 61), (62, 74), (75, 80), (81, 86), (87, 90), (91, 133), (134, 142), (143, 156), (157, 161), (162, 169), (170, 176), (177, 185), (186, 200)]",friends_s03e08_seg02_clip_00
"[(1, 6), (7, 20), (21, 28), (29, 59), (60, 64), (65, 94), (95, 107), (108, 115), (116, 119), (120, 129), (130, 134), (135, 146), (147, 154), (155, 161), (162, 167)]",friends_s03e08_seg02_clip_01
"[(1, 2), (3, 13), (14, 20), (21, 41), (42, 48), (49, 62), (63, 89), (90, 95), (96, 110), (111, 115), (116, 142), (143, 151), (152, 164), (165, 186), (187, 193), (194, 199), (200, 203)]",friends_s03e08_seg02_clip_02
"[(1, 4), (5, 19), (20, 32), (33, 44), (45, 49), (50, 54), (55, 57), (58, 62), (63, 103), (104, 105), (106, 113), (114, 127), (128, 130), (131, 150), (151, 161), (162, 174), (175, 177), (178, 185)]",friends_s03e08_seg02_clip_04
"[(1, 10), (11, 25), (26, 31), (32, 49), (50, 109), (110, 117), (118, 141), (142, 175), (176, 179)]",friends_s03e08_seg02_clip_05
"[(1, 4), (5, 10), (11, 35), (36, 44), (45, 52), (53, 69), (70, 77), (78, 90), (91, 98), (99, 121), (122, 152), (153, 158), (159, 163), (164, 182)]",friends_s03e08_seg02_clip_06
"[(1, 3), (4, 23), (24, 57), (58, 74), (75, 88), (89, 100), (101, 104), (105, 126), (127, 143), (144, 151), (152, 155), (156, 171), (172, 182)]",friends_s03e08_seg02_clip_07
"[(1, 5), (6, 32), (33, 40), (41, 46), (47, 54), (55, 79), (80, 88), (89, 114), (115, 148), (149, 166), (167, 171), (172, 182)]",friends_s03e08_seg02_clip_09
"[(1, 3), (4, 17), (18, 29), (30, 55), (56, 63), (64, 76), (77, 81), (82, 88), (89, 92), (93, 97), (98, 120), (121, 125), (126, 155), (156, 165), (166, 179)]",friends_s03e08_seg02_clip_10
"[(1, 11), (12, 20), (21, 49), (50, 55), (56, 68), (69, 78), (79, 88), (89, 108), (109, 138), (139, 141), (142, 170), (171, 182)]",friends_s03e08_seg02_clip_11
"[(1, 2), (3, 13), (14, 30), (31, 44), (45, 69), (70, 71), (72, 78), (79, 104), (105, 109), (110, 128), (129, 138), (139, 188)]",friends_s03e08_seg02_clip_12
"[(1, 16), (17, 40), (41, 57), (58, 72), (73, 80), (81, 114), (115, 127), (128, 140), (141, 149), (150, 157), (158, 179)]",friends_s03e08_seg02_clip_13
"[(1, 3), (4, 24), (25, 45), (46, 53), (54, 60), (61, 69), (70, 86), (87, 96), (97, 100), (101, 122), (123, 132), (133, 158), (159, 166), (167, 182), (183, 185)]",friends_s03e08_seg02_clip_14
"[(1, 3), (4, 17), (18, 23), (24, 31), (32, 51), (52, 67), (68, 91), (92, 103), (104, 109), (110, 134), (135, 138), (139, 144), (145, 157), (158, 163), (164, 185)]",friends_s03e08_seg02_clip_15
"[(1, 30), (31, 34), (35, 48), (49, 76), (77, 88), (89, 152), (153, 162), (163, 173)]",friends_s03e08_seg02_clip_16
"[(1, 27), (28, 39), (40, 43), (44, 53), (54, 64), (65, 73), (74, 83), (84, 97), (98, 119), (120, 143), (144, 152), (153, 159), (160, 182), (183, 188)]",friends_s03e08_seg02_clip_17
"[(1, 37), (38, 52), (53, 59), (60, 75), (76, 89), (90, 96), (97, 103), (104, 132), (133, 167), (168, 185)]",friends_s03e09_seg02_clip_08
"[(1, 26), (27, 58), (59, 69), (70, 89), (90, 105), (106, 112), (113, 116), (117, 125), (126, 138), (139, 143), (144, 145), (146, 153), (154, 162), (163, 168), (169, 179), (180, 188)]",friends_s03e09_seg02_clip_09
"[(1, 3), (4, 10), (11, 15), (16, 30), (31, 38), (39, 55), (56, 81), (82, 84), (85, 110), (111, 120), (121, 144), (145, 148), (149, 155), (156, 170), (171, 176)]",friends_s03e09_seg02_clip_10
"[(1, 2), (3, 9), (10, 16), (17, 19), (20, 22), (23, 31), (32, 35), (36, 51), (52, 58), (59, 78), (79, 114), (115, 123), (124, 129), (130, 138), (139, 160), (161, 167), (168, 182)]",friends_s03e09_seg02_clip_11
"[(1, 7), (8, 19), (20, 43), (44, 49), (50, 57), (58, 65), (66, 83), (84, 104), (105, 133), (134, 141), (142, 147), (148, 179), (180, 183), (184, 188)]",friends_s03e10_seg02_clip_01
"[(1, 22), (23, 49), (50, 66), (67, 92), (93, 105), (106, 115), (116, 121), (122, 132), (133, 147), (148, 179)]",friends_s03e10_seg02_clip_03
"[(1, 3), (4, 12), (13, 38), (39, 42), (43, 51), (52, 66), (67, 78), (79, 108), (109, 123), (124, 134), (135, 141), (142, 161), (162, 194)]",friends_s03e10_seg02_clip_04
"[(1, 55), (56, 73), (74, 100), (101, 129), (130, 135), (136, 137), (138, 151), (152, 155), (156, 173)]",friends_s03e10_seg02_clip_05
"[(1, 11), (12, 26), (27, 31), (32, 50), (51, 68), (69, 75), (76, 84), (85, 91), (92, 97), (98, 111), (112, 115), (116, 121), (122, 125), (126, 129), (130, 133), (134, 138), (139, 162), (163, 170), (171, 179), (180, 182)]",friends_s03e10_seg02_clip_06
"[(1, 12), (13, 24), (25, 34), (35, 43), (44, 63), (64, 78), (79, 101), (102, 113), (114, 121), (122, 142), (143, 162), (163, 188)]",friends_s03e10_seg02_clip_08
"[(1, 5), (6, 10), (11, 18), (19, 29), (30, 42), (43, 46), (47, 63), (64, 75), (76, 99), (100, 109), (110, 114), (115, 124), (125, 131), (132, 140), (141, 146), (147, 158), (159, 165), (166, 171), (172, 179)]",friends_s03e10_seg02_clip_13
"[(1, 18), (19, 25), (26, 50), (51, 70), (71, 82), (83, 96), (97, 122), (123, 152), (153, 170), (171, 182)]",friends_s03e10_seg02_clip_14
"[(1, 2), (3, 10), (11, 40), (41, 58), (59, 73), (74, 78), (79, 89), (90, 96), (97, 120), (121, 135), (136, 159), (160, 173), (174, 185)]",friends_s03e10_seg02_clip_15
"[(1, 3), (4, 18), (19, 35), (36, 44), (45, 69), (70, 86), (87, 142), (143, 182)]",friends_s03e10_seg02_clip_16
"[(1, 4), (5, 10), (11, 20), (21, 45), (46, 50), (51, 60), (61, 99), (100, 115), (116, 122), (123, 132), (133, 149), (150, 174), (175, 186), (187, 191)]",friends_s03e10_seg02_clip_17
"[(1, 2), (3, 16), (17, 22), (23, 41), (42, 51), (52, 61), (62, 66), (67, 72), (73, 76), (77, 90), (91, 99), (100, 106), (107, 126), (127, 133), (134, 141), (142, 148), (149, 154), (155, 176)]",friends_s03e10_seg02_clip_18
"[(1, 38), (39, 48), (49, 55), (56, 68), (69, 73), (74, 83), (84, 109), (110, 118), (119, 143), (144, 164), (165, 183), (184, 192), (193, 203), (204, 212), (213, 227), (228, 230)]",friends_s03e10_seg02_clip_19
"[(1, 2), (3, 11), (12, 18), (19, 23), (24, 29), (30, 33), (34, 59), (60, 69), (70, 72), (73, 100), (101, 109), (110, 118), (119, 131), (132, 137), (138, 157), (158, 182)]",friends_s03e11_seg02_clip_03
"[(1, 2), (3, 7), (8, 10), (11, 18), (19, 27), (28, 36), (37, 46), (47, 63), (64, 98), (99, 149), (150, 158), (159, 170), (171, 176), (177, 188)]",friends_s03e11_seg02_clip_04
"[(1, 8), (9, 15), (16, 26), (27, 44), (45, 54), (55, 61), (62, 72), (73, 82), (83, 90), (91, 114), (115, 139), (140, 157), (158, 161), (162, 179)]",friends_s03e11_seg02_clip_05
"[(1, 16), (17, 22), (23, 32), (33, 39), (40, 52), (53, 60), (61, 64), (65, 89), (90, 103), (104, 117), (118, 133), (134, 144), (145, 161), (162, 166), (167, 176)]",friends_s03e11_seg02_clip_06
"[(1, 13), (14, 28), (29, 54), (55, 60), (61, 84), (85, 94), (95, 112), (113, 126), (127, 132), (133, 146), (147, 157), (158, 171), (172, 179), (180, 185), (186, 191)]",friends_s03e11_seg02_clip_08
"[(1, 14), (15, 30), (31, 39), (40, 55), (56, 65), (66, 72), (73, 81), (82, 85), (86, 111), (112, 137), (138, 145), (146, 152), (153, 157), (158, 171), (172, 179)]",friends_s03e11_seg02_clip_09
"[(1, 2), (3, 11), (12, 25), (26, 31), (32, 42), (43, 48), (49, 51), (52, 113), (114, 129), (130, 146), (147, 157), (158, 176)]",friends_s03e11_seg02_clip_12
"[(1, 6), (7, 12), (13, 16), (17, 20), (21, 28), (29, 47), (48, 61), (62, 66), (67, 71), (72, 96), (97, 101), (102, 109), (110, 115), (116, 124), (125, 131), (132, 152), (153, 157), (158, 183), (184, 185)]",friends_s03e11_seg02_clip_14
"[(1, 4), (5, 35), (36, 70), (71, 105), (106, 136), (137, 160), (161, 174), (175, 179)]",friends_s03e11_seg02_clip_15
"[(1, 2), (3, 10), (11, 19), (20, 33), (34, 46), (47, 57), (58, 72), (73, 80), (81, 101), (102, 112), (113, 116), (117, 127), (128, 134)]",friends_s03e12_seg01_clip_01
"[(1, 12), (13, 22), (23, 44), (45, 60), (61, 65), (66, 69), (70, 74), (75, 88), (89, 99), (100, 124), (125, 132), (133, 151), (152, 156), (157, 163), (164, 170), (171, 185), (186, 192), (193, 194)]",friends_s03e12_seg02_clip_00
"[(1, 10), (11, 62), (63, 67), (68, 78), (79, 96), (97, 100), (101, 114), (115, 124), (125, 131), (132, 146), (147, 153), (154, 179)]",friends_s03e12_seg02_clip_01
"[(1, 13), (14, 26), (27, 41), (42, 63), (64, 109), (110, 113), (114, 127), (128, 136), (137, 150), (151, 157), (158, 162), (163, 168), (169, 179)]",friends_s03e12_seg02_clip_02
"[(1, 8), (9, 16), (17, 23), (24, 46), (47, 83), (84, 93), (94, 106), (107, 115), (116, 136), (137, 156), (157, 160), (161, 182)]",friends_s03e12_seg02_clip_03
"[(1, 10), (11, 16), (17, 22), (23, 26), (27, 42), (43, 49), (50, 79), (80, 108), (109, 122), (123, 134), (135, 148), (149, 179)]",friends_s03e12_seg02_clip_04
"[(1, 2), (3, 11), (12, 16), (17, 28), (29, 32), (33, 49), (50, 71), (72, 90), (91, 102), (103, 112), (113, 138), (139, 147), (148, 158), (159, 178), (179, 188), (189, 191)]",friends_s03e12_seg02_clip_05
"[(1, 3), (4, 7), (8, 20), (21, 35), (36, 97), (98, 101), (102, 114), (115, 142), (143, 153), (154, 158), (159, 173)]",friends_s03e12_seg02_clip_06
"[(1, 4), (5, 14), (15, 44), (45, 76), (77, 90), (91, 94), (95, 126), (127, 134), (135, 141), (142, 166), (167, 180), (181, 185)]",friends_s03e12_seg02_clip_07
"[(1, 13), (14, 53), (54, 63), (64, 75), (76, 89), (90, 100), (101, 105), (106, 125), (126, 135), (136, 138), (139, 156), (157, 167), (168, 173), (174, 192), (193, 197)]",friends_s03e13_seg02_clip_04
"[(1, 15), (16, 28), (29, 72), (73, 110), (111, 134), (135, 148), (149, 166), (167, 185)]",friends_s03e13_seg02_clip_05
"[(1, 5), (6, 56), (57, 117), (118, 132), (133, 138), (139, 167)]",friends_s03e13_seg02_clip_06
"[(1, 9), (10, 19), (20, 24), (25, 43), (44, 51), (52, 60), (61, 65), (66, 83), (84, 89), (90, 98), (99, 139), (140, 145), (146, 152), (153, 170), (171, 179)]",friends_s03e13_seg02_clip_07
"[(1, 12), (13, 28), (29, 53), (54, 57), (58, 69), (70, 82), (83, 115), (116, 120), (121, 153), (154, 160), (161, 165), (166, 175), (176, 191)]",friends_s03e13_seg02_clip_08
"[(1, 5), (6, 17), (18, 23), (24, 35), (36, 37), (38, 45), (46, 68), (69, 77), (78, 81), (82, 88), (89, 99), (100, 104), (105, 113), (114, 136), (137, 167)]",friends_s03e13_seg02_clip_09
"[(1, 10), (11, 18), (19, 23), (24, 32), (33, 40), (41, 48), (49, 55), (56, 98), (99, 107), (108, 112), (113, 131), (132, 135), (136, 142), (143, 146), (147, 162), (163, 172), (173, 181), (182, 186), (187, 203)]",friends_s03e14_seg02_clip_07
"[(1, 24), (25, 29), (30, 34), (35, 40), (41, 43), (44, 71), (72, 93), (94, 112), (113, 149), (150, 151), (152, 180), (181, 182)]",friends_s03e14_seg02_clip_09
"[(1, 55), (56, 68), (69, 83), (84, 89), (90, 112), (113, 149), (150, 177), (178, 189), (190, 197)]",friends_s03e14_seg02_clip_10
"[(1, 61), (62, 122), (123, 139), (140, 147), (148, 164)]",friends_s03e14_seg02_clip_11
"[(1, 2), (3, 33), (34, 36), (37, 55), (56, 64), (65, 69), (70, 80), (81, 85), (86, 93), (94, 104), (105, 124), (125, 131), (132, 171), (172, 183), (184, 196), (197, 200)]",friends_s03e14_seg02_clip_12
"[(1, 11), (12, 25), (26, 40), (41, 62), (63, 75), (76, 82), (83, 89), (90, 95), (96, 99), (100, 106), (107, 113), (114, 123), (124, 150), (151, 157), (158, 173)]",friends_s03e14_seg02_clip_13
"[(1, 3), (4, 19), (20, 25), (26, 31), (32, 45), (46, 58), (59, 73), (74, 86), (87, 91), (92, 97), (98, 104), (105, 138), (139, 143), (144, 169), (170, 185)]",friends_s03e15_seg02_clip_04
"[(1, 45), (46, 53), (54, 69), (70, 77), (78, 106), (107, 122), (123, 131), (132, 140), (141, 149), (150, 156), (157, 179)]",friends_s03e15_seg02_clip_05
"[(1, 13), (14, 23), (24, 33), (34, 48), (49, 73), (74, 79), (80, 114), (115, 140), (141, 151), (152, 162), (163, 164), (165, 167), (168, 188)]",friends_s03e15_seg02_clip_06
"[(1, 4), (5, 15), (16, 21), (22, 29), (30, 39), (40, 43), (44, 49), (50, 54), (55, 61), (62, 65), (66, 73), (74, 84), (85, 91), (92, 107), (108, 127), (128, 150), (151, 170), (171, 176)]",friends_s03e15_seg02_clip_07
"[(1, 3), (4, 17), (18, 23), (24, 35), (36, 55), (56, 64), (65, 102), (103, 116), (117, 122), (123, 127), (128, 134), (135, 141), (142, 166), (167, 186), (187, 188)]",friends_s03e15_seg02_clip_08
"[(1, 10), (11, 24), (25, 29), (30, 61), (62, 73), (74, 87), (88, 97), (98, 101), (102, 113), (114, 123), (124, 127), (128, 138), (139, 143), (144, 154), (155, 167), (168, 175), (176, 181), (182, 185)]",friends_s03e15_seg02_clip_09
"[(1, 7), (8, 16), (17, 19), (20, 42), (43, 50), (51, 62), (63, 87), (88, 93), (94, 98), (99, 109), (110, 126), (127, 156), (157, 173), (174, 180), (181, 182)]",friends_s03e15_seg02_clip_10
"[(1, 2), (3, 4), (5, 37), (38, 56), (57, 60), (61, 71), (72, 79), (80, 93), (94, 151), (152, 174), (175, 179)]",friends_s03e15_seg02_clip_11
"[(1, 10), (11, 17), (18, 25), (26, 33), (34, 45), (46, 53), (54, 67), (68, 78), (79, 84), (85, 101), (102, 108), (109, 115), (116, 121), (122, 127), (128, 137), (138, 152), (153, 158), (159, 167), (168, 182)]",friends_s03e15_seg02_clip_13
"[(1, 11), (12, 17), (18, 75), (76, 83), (84, 99), (100, 155), (156, 179)]",friends_s03e15_seg02_clip_14
"[(1, 21), (22, 26), (27, 39), (40, 46), (47, 50), (51, 55), (56, 70), (71, 81), (82, 86), (87, 98), (99, 108), (109, 113), (114, 117), (118, 121), (122, 131), (132, 136), (137, 139), (140, 145), (146, 153), (154, 168), (169, 178), (179, 182)]",friends_s03e15_seg02_clip_15
"[(1, 25), (26, 51), (52, 61), (62, 103), (104, 132), (133, 157), (158, 188)]",friends_s03e16_seg01_clip_01
"[(1, 2), (3, 22), (23, 27), (28, 38), (39, 79), (80, 89), (90, 97), (98, 102), (103, 109), (110, 115), (116, 122), (123, 141), (142, 152), (153, 159), (160, 167), (168, 185)]",friends_s03e16_seg02_clip_01
"[(1, 3), (4, 9), (10, 17), (18, 34), (35, 57), (58, 63), (64, 111), (112, 117), (118, 138), (139, 155), (156, 165), (166, 191)]",friends_s03e16_seg02_clip_04
"[(1, 6), (7, 14), (15, 21), (22, 47), (48, 53), (54, 60), (61, 76), (77, 85), (86, 93), (94, 107), (108, 121), (122, 130), (131, 155), (156, 164)]",friends_s03e16_seg02_clip_05
"[(1, 3), (4, 20), (21, 39), (40, 53), (54, 70), (71, 75), (76, 82), (83, 86), (87, 93), (94, 104), (105, 123), (124, 133), (134, 139), (140, 157), (158, 165), (166, 171), (172, 180), (181, 182)]",friends_s03e16_seg02_clip_06
"[(1, 4), (5, 14), (15, 31), (32, 41), (42, 57), (58, 77), (78, 85), (86, 91), (92, 97), (98, 110), (111, 126), (127, 151), (152, 195), (196, 200), (201, 215)]",friends_s03e17_seg02_clip_08
"[(1, 24), (25, 37), (38, 52), (53, 56), (57, 88), (89, 97), (98, 103), (104, 113), (114, 129), (130, 133), (134, 147), (148, 149)]",friends_s03e17_seg02_clip_09
"[(1, 12), (13, 18), (19, 56), (57, 60), (61, 63), (64, 75), (76, 81), (82, 97), (98, 106), (107, 131), (132, 147), (148, 155), (156, 163), (164, 179)]",friends_s03e17_seg02_clip_10
"[(1, 10), (11, 22), (23, 41), (42, 57), (58, 77), (78, 85), (86, 94), (95, 102), (103, 119), (120, 139), (140, 145), (146, 150), (151, 180), (181, 197)]",friends_s03e17_seg02_clip_11
"[(1, 11), (12, 36), (37, 57), (58, 73), (74, 78), (79, 86), (87, 91), (92, 106), (107, 119), (120, 128), (129, 131), (132, 149), (150, 170)]",friends_s03e17_seg02_clip_12
"[(1, 3), (4, 6), (7, 35), (36, 40), (41, 62), (63, 86), (87, 91), (92, 102), (103, 128), (129, 136), (137, 164), (165, 186), (187, 188)]",friends_s03e17_seg02_clip_13
"[(1, 10), (11, 18), (19, 23), (24, 30), (31, 42), (43, 47), (48, 53), (54, 78), (79, 81), (82, 89), (90, 97), (98, 105), (106, 119), (120, 163), (164, 173)]",friends_s03e17_seg02_clip_14
"[(1, 7), (8, 17), (18, 22), (23, 42), (43, 48), (49, 57), (58, 68), (69, 76), (77, 87), (88, 96), (97, 112), (113, 123), (124, 157), (158, 164), (165, 179)]",friends_s03e17_seg02_clip_16
"[(1, 2), (3, 32), (33, 40), (41, 63), (64, 68), (69, 80), (81, 88), (89, 105), (106, 121), (122, 127), (128, 179)]",friends_s03e17_seg02_clip_17
"[(1, 25), (26, 31), (32, 43), (44, 55), (56, 60), (61, 65), (66, 75), (76, 85), (86, 94), (95, 101), (102, 110), (111, 151), (152, 172), (173, 175), (176, 194)]",friends_s03e17_seg02_clip_18
"[(1, 3), (4, 10), (11, 59), (60, 67), (68, 75), (76, 84), (85, 109), (110, 119), (120, 127), (128, 139), (140, 141), (142, 153), (154, 157), (158, 161), (162, 167), (168, 182), (183, 191)]",friends_s03e18_seg02_clip_00
"[(1, 2), (3, 6), (7, 11), (12, 17), (18, 22), (23, 47), (48, 67), (68, 77), (78, 81), (82, 92), (93, 101), (102, 110), (111, 132), (133, 138), (139, 160), (161, 169), (170, 179)]",friends_s03e18_seg02_clip_01
"[(1, 2), (3, 13), (14, 65), (66, 70), (71, 75), (76, 83), (84, 93), (94, 124), (125, 134), (135, 139), (140, 153), (154, 157), (158, 167), (168, 188)]",friends_s03e18_seg02_clip_02
"[(1, 7), (8, 10), (11, 28), (29, 30), (31, 34), (35, 47), (48, 55), (56, 71), (72, 80), (81, 167), (168, 179)]",friends_s03e18_seg02_clip_03
"[(1, 3), (4, 19), (20, 30), (31, 40), (41, 53), (54, 69), (70, 87), (88, 92), (93, 107), (108, 113), (114, 127), (128, 136), (137, 144), (145, 148), (149, 165), (166, 191)]",friends_s03e18_seg02_clip_05
"[(1, 12), (13, 31), (32, 46), (47, 60), (61, 71), (72, 119), (120, 140), (141, 147), (148, 166), (167, 171), (172, 176)]",friends_s03e18_seg02_clip_06
