,anno_idx,end,imdbid,start,text_gen,text_gt,gt_action,action_score_breakdown,action_score
3954,790,961.412,tt0583539,959.532,"Phoebe talks animatedly, Duncan watches.",Duncan spreads his arms imploringly.,['He spreads his arms imploringly.'],[0.30177686214447025],0.30177686214447025
3955,791,977.276,tt0583539,975.315,Julie stands near Ross as he lies on the couch.,Monica points to the bathroom.,['She points to the bathroom.'],[0.3353029251098633],0.3353029251098633
3956,791,977.276,tt0583539,975.315,Ross looks up at Julie while Chandler listens.,Monica points to the bathroom.,['She points to the bathroom.'],[0.2921973943710327],0.2921973943710327
3957,791,977.276,tt0583539,975.315,"Chandler sits on the couch, observing Ross and Julie.",Monica points to the bathroom.,['She points to the bathroom.'],[0.28305532932281496],0.28305532932281496
3958,791,977.276,tt0583539,975.315,"Ross gazes at Julie, with Chandler nearby.",Monica points to the bathroom.,['She points to the bathroom.'],[0.2823384761810303],0.2823384761810303
3959,791,977.276,tt0583539,975.315,"Julie stands, with Ross on the couch and Chandler watching.",Monica points to the bathroom.,['She points to the bathroom.'],[0.3540036678314209],0.3540036678314209
3960,792,981.897,tt0583539,980.657,"Ross holds a cup, sitting with Julie.",Julie pats Ross's knee.,['He pats his knee.'],[0.3429604530334473],0.3429604530334473
3961,792,981.897,tt0583539,980.657,"Chandler leans back on the couch, near Ross.",Julie pats Ross's knee.,['He pats his knee.'],[0.34075796604156494],0.34075796604156494
3962,792,981.897,tt0583539,980.657,"Ross sits with a cup, beside Julie.",Julie pats Ross's knee.,['He pats his knee.'],[0.352294659614563],0.352294659614563
3963,792,981.897,tt0583539,980.657,"Chandler relaxes on the couch, near Ross.",Julie pats Ross's knee.,['He pats his knee.'],[0.3094928026199341],0.3094928026199341
3964,792,981.897,tt0583539,980.657,"Ross and Julie sit together, with a cup.",Julie pats Ross's knee.,['He pats his knee.'],[0.3049612283706665],0.3049612283706665
3965,793,1028.148,tt0583539,1026.948,Rachel looks at someone.,She sits in front of Julie.,['She sits in front of her.'],[0.3793916463851929],0.3793916463851929
3966,793,1028.148,tt0583539,1026.948,Rachel talks to someone.,She sits in front of Julie.,['She sits in front of her.'],[0.2804550647735596],0.2804550647735596
3967,793,1028.148,tt0583539,1026.948,Rachel looks at someone.,She sits in front of Julie.,['She sits in front of her.'],[0.3793916463851929],0.3793916463851929
3968,793,1028.148,tt0583539,1026.948,Rachel talks to someone.,She sits in front of Julie.,['She sits in front of her.'],[0.2804550647735596],0.2804550647735596
3969,793,1028.148,tt0583539,1026.948,Rachel looks at someone.,She sits in front of Julie.,['She sits in front of her.'],[0.3793916463851929],0.3793916463851929
3970,794,1041.561,tt0583539,1039.459,Rachel looks at Joey as he stands up.,Rachel gives her a sullen look and she sits.,"['She gives her a sullen look.', 'She sits.']","[0.390324878692627, 0.36664605140686035]",0.3784854650497437
3971,794,1041.561,tt0583539,1039.459,Joey walks away from Rachel on the couch.,Rachel gives her a sullen look and she sits.,"['She gives her a sullen look.', 'She sits.']","[0.2869246006011963, 0.3499619007110596]",0.31844325065612794
3972,794,1041.561,tt0583539,1039.459,Rachel watches as Joey gets up and leaves.,Rachel gives her a sullen look and she sits.,"['She gives her a sullen look.', 'She sits.']","[0.3729700326919556, 0.39999465942382817]",0.3864823460578919
3973,794,1041.561,tt0583539,1039.459,Joey stands up and walks away from Rachel.,Rachel gives her a sullen look and she sits.,"['She gives her a sullen look.', 'She sits.']","[0.37932910919189455, 0.3732029914855957]",0.37626605033874516
3974,794,1041.561,tt0583539,1039.459,Rachel looks at Joey as he walks away.,Rachel gives her a sullen look and she sits.,"['She gives her a sullen look.', 'She sits.']","[0.4307034492492676, 0.36843736171722413]",0.39957040548324585
3975,795,1085.356,tt0583539,1084.556,Phoebe hands Duncan paper.,She hands them over.,['She hands them over.'],[0.49157490730285647],0.49157490730285647
3976,795,1085.356,tt0583539,1084.556,Duncan reads the paper.,She hands them over.,['She hands them over.'],[0.3059530258178711],0.3059530258178711
3977,795,1085.356,tt0583539,1084.556,Phoebe hugs Duncan.,She hands them over.,['She hands them over.'],[0.3461780071258545],0.3461780071258545
3978,795,1085.356,tt0583539,1084.556,They share a kiss.,She hands them over.,['She hands them over.'],[0.40549421310424805],0.40549421310424805
3979,795,1085.356,tt0583539,1084.556,Phoebe and Duncan hug.,She hands them over.,['She hands them over.'],[0.33078827857971194],0.33078827857971194
3980,796,1092.274,tt0583539,1089.513,Phoebe hugs Duncan tightly around the waist.,"Duncan takes her hand, then pulls her into a hug.","['He takes her hand.', 'He pulls her into a hug.']","[0.398564624786377, 0.5388740062713623]",0.46871931552886964
3981,796,1092.274,tt0583539,1089.513,Duncan receives a warm hug from Phoebe.,"Duncan takes her hand, then pulls her into a hug.","['He takes her hand.', 'He pulls her into a hug.']","[0.36847376823425293, 0.5045962333679199]",0.4365350008010864
3982,796,1092.274,tt0583539,1089.513,Phoebe wraps her arms around Duncan in a hug.,"Duncan takes her hand, then pulls her into a hug.","['He takes her hand.', 'He pulls her into a hug.']","[0.4083265781402588, 0.5623507499694824]",0.4853386640548706
3983,796,1092.274,tt0583539,1089.513,Duncan is hugged by Phoebe with affection.,"Duncan takes her hand, then pulls her into a hug.","['He takes her hand.', 'He pulls her into a hug.']","[0.3588679075241089, 0.5001689910888673]",0.4295184493064881
3984,796,1092.274,tt0583539,1089.513,Phoebe holds Duncan in a close embrace.,"Duncan takes her hand, then pulls her into a hug.","['He takes her hand.', 'He pulls her into a hug.']","[0.4238924026489258, 0.5344202041625977]",0.47915630340576176
3985,797,1094.996,tt0583539,1093.095,Phoebe hugs and kisses Duncan.,They pull back and share a tender kiss.,"['They pull back.', 'They share a tender kiss.']","[0.29264326095581056, 0.4857029914855957]",0.3891731262207031
3986,797,1094.996,tt0583539,1093.095,Duncan and Phoebe share a romantic kiss.,They pull back and share a tender kiss.,"['They pull back.', 'They share a tender kiss.']","[0.2563760280609131, 0.695526123046875]",0.47595107555389404
3987,797,1094.996,tt0583539,1093.095,Phoebe and Duncan embrace and smooch.,They pull back and share a tender kiss.,"['They pull back.', 'They share a tender kiss.']","[0.29991490840911866, 0.48823013305664065]",0.3940725207328797
3988,797,1094.996,tt0583539,1093.095,Duncan and Phoebe hold each other tight.,They pull back and share a tender kiss.,"['They pull back.', 'They share a tender kiss.']","[0.3374029874801636, 0.4665200710296631]",0.40196152925491335
3989,797,1094.996,tt0583539,1093.095,Phoebe and Duncan lock lips in affection.,They pull back and share a tender kiss.,"['They pull back.', 'They share a tender kiss.']","[0.27550530433654785, 0.5308392524719239]",0.40317227840423586
3990,798,1101.719,tt0583539,1099.478,Duncan and Phoebe share a romantic kiss.,"Separating, Phoebe gives Duncan a smile.","['He gives him a smile.', 'He separates.']","[0.30445842742919926, 0.2122811555862427]",0.258369791507721
3991,798,1101.719,tt0583539,1099.478,Phoebe and Duncan lock lips in a tender moment.,"Separating, Phoebe gives Duncan a smile.","['He gives him a smile.', 'He separates.']","[0.3011373519897461, 0.2214427947998047]",0.2612900733947754
3992,798,1101.719,tt0583539,1099.478,The couple gazes at each other while kissing.,"Separating, Phoebe gives Duncan a smile.","['He gives him a smile.', 'He separates.']","[0.347664475440979, 0.31890282630920413]",0.3332836508750916
3993,798,1101.719,tt0583539,1099.478,Duncan and Phoebe engage in a passionate kiss.,"Separating, Phoebe gives Duncan a smile.","['He gives him a smile.', 'He separates.']","[0.2746520280838013, 0.22163803577423097]",0.24814503192901613
3994,798,1101.719,tt0583539,1099.478,"Phoebe and Duncan passionately kiss, eyes locked.","Separating, Phoebe gives Duncan a smile.","['He gives him a smile.', 'He separates.']","[0.307594633102417, 0.27457776069641116]",0.29108619689941406
3995,799,1110.044,tt0583539,1107.943,Phoebe and Duncan look at each other.,"At Ross's, Chandler dozes.","['At his, he dozes.']",[0.2539719581604004],0.2539719581604004
3996,799,1110.044,tt0583539,1107.943,"Duncan and Phoebe stand, gazing at each other.","At Ross's, Chandler dozes.","['At his, he dozes.']",[0.3402012586593628],0.3402012586593628
3997,799,1110.044,tt0583539,1107.943,"Phoebe and Duncan face each other, silent.","At Ross's, Chandler dozes.","['At his, he dozes.']",[0.365880560874939],0.365880560874939
3998,799,1110.044,tt0583539,1107.943,"They stand, Phoebe and Duncan, eye to eye.","At Ross's, Chandler dozes.","['At his, he dozes.']",[0.3178346633911133],0.3178346633911133
3999,799,1110.044,tt0583539,1107.943,Duncan and Phoebe stare at each other's faces.,"At Ross's, Chandler dozes.","['At his, he dozes.']",[0.2682790279388428],0.2682790279388428
4000,800,1131.412,tt0583539,1130.092,Monica and Rachel look at Chandler walking towards them.,He stumbles up from the couch.,['He stumbles up from the couch.'],[0.37498643398284914],0.37498643398284914
4001,800,1131.412,tt0583539,1130.092,Chandler walks towards Monica and Rachel on the couch.,He stumbles up from the couch.,['He stumbles up from the couch.'],[0.4546663284301758],0.4546663284301758
4002,800,1131.412,tt0583539,1130.092,Joey sits on the floor as Chandler approaches.,He stumbles up from the couch.,['He stumbles up from the couch.'],[0.3994436025619507],0.3994436025619507
4003,800,1131.412,tt0583539,1130.092,Monica and Rachel gaze at Chandler as he walks.,He stumbles up from the couch.,['He stumbles up from the couch.'],[0.4883715152740479],0.4883715152740479
4004,800,1131.412,tt0583539,1130.092,Chandler walks over to Monica and Rachel on the couch.,He stumbles up from the couch.,['He stumbles up from the couch.'],[0.4541788101196289],0.4541788101196289
4005,801,1134.233,tt0583539,1131.612,"Chandler enters the room, talking to Monica.","Later, he and Monica lean on each other as they leave.","['He and she lean on each other.', 'They leave.']","[0.31102795600891114, 0.30637707710266116]",0.3087025165557862
4006,801,1134.233,tt0583539,1131.612,"Joey and Chandler enter the room, with Chandler speaking to Monica.","Later, he and Monica lean on each other as they leave.","['He and she lean on each other.', 'They leave.']","[0.32742128372192386, 0.3309452295303345]",0.3291832566261292
4007,801,1134.233,tt0583539,1131.612,Monica looks at Chandler as he talks to her.,"Later, he and Monica lean on each other as they leave.","['He and she lean on each other.', 'They leave.']","[0.4401948928833008, 0.3462834358215332]",0.393239164352417
4008,801,1134.233,tt0583539,1131.612,"Chandler and Joey enter, with Chandler engaging Monica in conversation.","Later, he and Monica lean on each other as they leave.","['He and she lean on each other.', 'They leave.']","[0.346014404296875, 0.3461190223693848]",0.3460667133331299
4009,801,1134.233,tt0583539,1131.612,"Chandler talks to Monica, with Joey entering the room behind him.","Later, he and Monica lean on each other as they leave.","['He and she lean on each other.', 'They leave.']","[0.3240233421325684, 0.3416603565216065]",0.33284184932708744
4010,802,1138.434,tt0583539,1136.994,"Chandler walks with Joey, waving to someone.",Ross follows them into the hall.,['He follows them into the hall.'],[0.34104628562927247],0.34104628562927247
4011,802,1138.434,tt0583539,1136.994,"Monica chats with Chandler, while Rachel talks to Ross.",Ross follows them into the hall.,['He follows them into the hall.'],[0.27229368686676025],0.27229368686676025
4012,802,1138.434,tt0583539,1136.994,"Joey waves, and the friends continue walking.",Ross follows them into the hall.,['He follows them into the hall.'],[0.3831472396850586],0.3831472396850586
4013,802,1138.434,tt0583539,1136.994,Chandler and Monica stroll down the hallway.,Ross follows them into the hall.,['He follows them into the hall.'],[0.4482607841491699],0.4482607841491699
4014,802,1138.434,tt0583539,1136.994,"Joey waves goodbye, and the group moves on.",Ross follows them into the hall.,['He follows them into the hall.'],[0.41711034774780276],0.41711034774780276
4015,803,1142.075,tt0583539,1140.795,Ross enters the room to Rachel.,Rachel steps out behind him.,['He steps out behind him.'],[0.29697790145874026],0.29697790145874026
4016,803,1142.075,tt0583539,1140.795,Rachel stands in the doorway as Ross approaches.,Rachel steps out behind him.,['He steps out behind him.'],[0.3550121784210205],0.3550121784210205
4017,803,1142.075,tt0583539,1140.795,Ross talks to Rachel in the room.,Rachel steps out behind him.,['He steps out behind him.'],[0.2741621494293213],0.2741621494293213
4018,803,1142.075,tt0583539,1140.795,Rachel is in the doorway as Ross enters.,Rachel steps out behind him.,['He steps out behind him.'],[0.37660276889801025],0.37660276889801025
4019,803,1142.075,tt0583539,1140.795,Ross walks into the room to speak with Rachel.,Rachel steps out behind him.,['He steps out behind him.'],[0.33316323757171634],0.33316323757171634
4020,804,1192.366,tt0583539,1190.624,"Rachel holds a white towel, looking at Ross.","She fidgets, avoiding his gaze.","['She fidgets.', 'She avoids his gaze.']","[0.324018669128418, 0.39502873420715334]",0.3595237016677857
4021,804,1192.366,tt0583539,1190.624,"Ross looks at Rachel, holding a white towel.","She fidgets, avoiding his gaze.","['She fidgets.', 'She avoids his gaze.']","[0.31261835098266605, 0.38174397945404054]",0.3471811652183533
4022,804,1192.366,tt0583539,1190.624,"Ross gazes at Rachel, towel in hand.","She fidgets, avoiding his gaze.","['She fidgets.', 'She avoids his gaze.']","[0.3210162162780762, 0.43394432067871097]",0.37748026847839355
4023,804,1192.366,tt0583539,1190.624,"Rachel and Ross share a look, towel present.","She fidgets, avoiding his gaze.","['She fidgets.', 'She avoids his gaze.']","[0.2782217025756836, 0.3754897117614746]",0.32685570716857915
